# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 6.764663831378641925e-06 5.921575362612065551e-06 5.546621737540249853e-04 5.634066357465602332e-04 4.824106783021002864e-06 1.078531209725996096e-03 1.814527736761341353e-06 1.035202186859632625e-03 4.651313495680853742e-06 2.314270813659510303e-07 5.655133966362752914e-06 6.160063307673620412e-06 5.713757746213652582e-04 5.634066357465602332e-04 4.824106783021002864e-06 1.078531209725996096e-03 1.814527736761341353e-06 1.035202186859632625e-03 4.651313495680853742e-06 2.314270813659510303e-07
1.100000000000000000e+03 7.461148725919033347e-06 6.140939906811319987e-06 5.598961741863361929e-04 5.252742670782912853e-04 3.610205509413834616e-06 1.069489042358367972e-03 1.992366104243770201e-06 9.632905240719610677e-04 3.854167355202174630e-06 3.149080115605119198e-07 6.184554844085143894e-06 6.593351946508146302e-06 5.696040737091432032e-04 5.252742670782912853e-04 3.610205509413834616e-06 1.069489042358367972e-03 1.992366104243770201e-06 9.632905240719610677e-04 3.854167355202174630e-06 3.149080115605119198e-07
1.200000000000000000e+03 8.002846884195294547e-06 6.445690526095911775e-06 5.676568818640513343e-04 4.856624994377973115e-04 3.404849806736856867e-06 1.058728723119033285e-03 2.277202931864243096e-06 9.074919009298767787e-04 3.690394023644867235e-06 3.637403051232667936e-07 6.655151943474766295e-06 7.070787935578800577e-06 5.702379154035276329e-04 4.856624994377973115e-04 3.404849806736856867e-06 1.058728723119033285e-03 2.277202931864243096e-06 9.074919009298767787e-04 3.690394023644867235e-06 3.637403051232667936e-07
1.300000000000000000e+03 7.450532681294133392e-06 7.040589661912189749e-06 5.681245039760696820e-04 4.696284257418837337e-04 3.339249079881174716e-06 1.054161552383149278e-03 2.613485879732185621e-06 8.838125605850358441e-04 5.323704568543783299e-06 4.019737582435811247e-07 6.305964353588764160e-06 7.735063045910021230e-06 5.649735520926714655e-04 4.696284257418837337e-04 3.339249079881174716e-06 1.054161552383149278e-03 2.613485879732185621e-06 8.838125605850358441e-04 5.323704568543783299e-06 4.019737582435811247e-07
1.400000000000000000e+03 8.130440679468898784e-06 7.286256376713675399e-06 5.859519250210593446e-04 4.342472717722876355e-04 3.162156680290633906e-06 1.042020659025170212e-03 2.689549236054811211e-06 8.144694475588777193e-04 4.092720708319914978e-06 3.831277947611503264e-07 6.852487060975615197e-06 8.243867513525054719e-06 5.803351989936995220e-04 4.342472717722876355e-04 3.162156680290633906e-06 1.042020659025170212e-03 2.689549236054811211e-06 8.144694475588777193e-04 4.092720708319914978e-06 3.831277947611503264e-07
1.500000000000000000e+03 8.394164816216831421e-06 7.728576993978728652e-06 5.890446994398138405e-04 4.118340326346492971e-04 2.932856176627250944e-06 1.030201359161652145e-03 2.737914466262408092e-06 7.833822353829536901e-04 4.204052802881496820e-06 3.593297314313033062e-07 7.076470317620419164e-06 8.892637250534164828e-06 5.777843887327612817e-04 4.118340326346492971e-04 2.932856176627250944e-06 1.030201359161652145e-03 2.737914466262408092e-06 7.833822353829536901e-04 4.204052802881496820e-06 3.593297314313033062e-07
1.600000000000000000e+03 8.477542591386465304e-06 8.383179075624162547e-06 5.873591860321598088e-04 3.947704924699229853e-04 2.755429630152145360e-06 1.018110633498983328e-03 2.670168169308607470e-06 7.586571007695421627e-04 4.125766863363162121e-06 3.303436459170243576e-07 7.095799673283777931e-06 9.809948668303855942e-06 5.718603905550579021e-04 3.947704924699229853e-04 2.755429630152145360e-06 1.018110633498983328e-03 2.670168169308607470e-06 7.586571007695421627e-04 4.125766863363162121e-06 3.303436459170243576e-07
1.700000000000000000e+03 7.923095967115879914e-06 9.132017177778645975e-06 5.643149054032962865e-04 3.918066496694202800e-04 1.219416909877715823e-05 1.000569460687558178e-03 3.550007246645210961e-06 7.568988377116768170e-04 1.319227290445201559e-05 5.126050771565932752e-07 6.555207983506364120e-06 1.097669725521157715e-05 5.466724411958535056e-04 3.918066496694202800e-04 1.219416909877715823e-05 1.000569460687558178e-03 3.550007246645210961e-06 7.568988377116768170e-04 1.319227290445201559e-05 5.126050771565932752e-07
1.800000000000000000e+03 8.227015750404733440e-06 9.853451900300256433e-06 5.731898729882316072e-04 3.721139615923713009e-04 2.506749355702247554e-06 9.924122832542078745e-04 2.285066260308239894e-06 7.293212057295622979e-04 3.639578472317192768e-06 3.322887973774721828e-07 6.664574369309439123e-06 1.200486365934941425e-05 5.529451925180382940e-04 3.721139615923713009e-04 2.506749355702247554e-06 9.924122832542078745e-04 2.285066260308239894e-06 7.293212057295622979e-04 3.639578472317192768e-06 3.322887973774721828e-07
1.900000000000000000e+03 7.924221066345177205e-06 1.132098250099696556e-05 5.672942101130120382e-04 3.943557625404658169e-04 6.276933974171959323e-06 9.889345344042434205e-04 2.411537021185678145e-06 7.443760811393381307e-04 9.205921275190066163e-06 3.846358828091350779e-07 6.303275460844201940e-06 1.390048073709920793e-05 5.464932268042858561e-04 3.943557625404658169e-04 6.276933974171959323e-06 9.889345344042434205e-04 2.411537021185678145e-06 7.443760811393381307e-04 9.205921275190066163e-06 3.846358828091350779e-07
2.000000000000000000e+03 8.456136375882021067e-06 1.253929262112440688e-05 5.502515319044422315e-04 3.523260941428893130e-04 2.652362252589675623e-06 9.627283741770429086e-04 1.831067110287162218e-06 7.114622364137010609e-04 3.296916198066442783e-06 4.246906644542091887e-07 6.526246771473966415e-06 1.576630886818723633e-05 5.280196026582764874e-04 3.523260941428893130e-04 2.652362252589675623e-06 9.627283741770429086e-04 1.831067110287162218e-06 7.114622364137010609e-04 3.296916198066442783e-06 4.246906644542091887e-07
2.100000000000000000e+03 8.821024844554096588e-06 1.378555925906246900e-05 5.662179550516333081e-04 3.487057630389845796e-04 4.016741058620925635e-06 9.693621194192712179e-04 2.175247123924357625e-06 6.956647930130946704e-04 2.511924800291674317e-06 8.146264563748833802e-07 6.678783328299415972e-06 1.723216507742368863e-05 5.370271773287347379e-04 3.487057630389845796e-04 4.016741058620925635e-06 9.693621194192712179e-04 2.175247123924357625e-06 6.956647930130946704e-04 2.511924800291674317e-06 8.146264563748833802e-07
2.200000000000000000e+03 9.311215953830765312e-06 1.567619425135911184e-05 5.246539863581789779e-04 3.347569044218285717e-04 2.596855559854321995e-06 9.303075512901158887e-04 1.287924832244024964e-06 6.984528552016449742e-04 3.198810582420612244e-06 5.311094103727465096e-07 6.870547181477982023e-06 1.985581846289169103e-05 4.984745192794218151e-04 3.347569044218285717e-04 2.596855559854321995e-06 9.303075512901158887e-04 1.287924832244024964e-06 6.984528552016449742e-04 3.198810582420612244e-06 5.311094103727465096e-07
2.300000000000000000e+03 1.105151540813356606e-05 1.914226571439431546e-05 4.738493999849101930e-04 5.288610300098207364e-04 1.187149059465478440e-04 9.683954186604227772e-04 2.688325603239199364e-05 9.187186481552171149e-04 1.115406420023184873e-04 3.245365402353637049e-06 7.899691454577163657e-06 2.373982855710365846e-05 4.123622566973637708e-04 5.288610300098207364e-04 1.187149059465478440e-04 9.683954186604227772e-04 2.688325603239199364e-05 9.187186481552171149e-04 1.115406420023184873e-04 3.245365402353637049e-06
2.400000000000000000e+03 1.020229133497408602e-05 1.919470729513655537e-05 4.961900479323042620e-04 3.206318985898856471e-04 2.512539106734234692e-06 8.944863355662398350e-04 9.180392990606885130e-07 6.905489573702037597e-04 3.306257067279940805e-06 6.308288634604582767e-07 7.167411062831963255e-06 2.427050452053082819e-05 4.671394656696760926e-04 3.206318985898856471e-04 2.512539106734234692e-06 8.944863355662398350e-04 9.180392990606885130e-07 6.905489573702037597e-04 3.306257067279940805e-06 6.308288634604582767e-07
2.500000000000000000e+03 1.113603506630791820e-05 2.144937432446032135e-05 4.831582093740164675e-04 3.122810707294710274e-04 2.313069394150820646e-06 8.735075413874519423e-04 8.018325902639875051e-07 6.894204170916931563e-04 3.060858523487976306e-06 6.642526263554099745e-07 7.614713244166692159e-06 2.694648211349564987e-05 4.523166016700718621e-04 3.122810707294710274e-04 2.313069394150820646e-06 8.735075413874519423e-04 8.018325902639875051e-07 6.894204170916931563e-04 3.060858523487976306e-06 6.642526263554099745e-07
2.600000000000000000e+03 1.145107154245339793e-05 2.360979255666814571e-05 4.688897238622084579e-04 3.039873758811782625e-04 2.621074554428633406e-06 8.571544068388753596e-04 7.947021302789221127e-07 6.814267318998525232e-04 3.938660882345965799e-06 6.623230567597767868e-07 7.624339400942055418e-06 2.952692862735941125e-05 4.376827169001914477e-04 3.039873758811782625e-04 2.621074554428633406e-06 8.571544068388753596e-04 7.947021302789221127e-07 6.814267318998525232e-04 3.938660882345965799e-06 6.623230567597767868e-07
2.700000000000000000e+03 1.220018249320742017e-05 2.496401661275067182e-05 4.539822482202676549e-04 2.985454452797398875e-04 2.981015588173033721e-06 8.369945564534798411e-04 7.034972599004978020e-07 6.800851895417503283e-04 4.533917111052824190e-06 6.790627968522186138e-07 7.915559805156851717e-06 3.103164712990376942e-05 4.195985225320657155e-04 2.985454452797398875e-04 2.981015588173033721e-06 8.369945564534798411e-04 7.034972599004978020e-07 6.800851895417503283e-04 4.533917111052824190e-06 6.790627968522186138e-07
2.800000000000000000e+03 1.357530808225654061e-05 2.711839577706776907e-05 4.398378545868320694e-04 2.906647186537430084e-04 2.476578668834405219e-06 8.156753240355803496e-04 6.609039727041820096e-07 6.769313652520231534e-04 3.723680857889177853e-06 6.514508592640247946e-07 8.488969763315268270e-06 3.346719298126062038e-05 4.045340940075655258e-04 2.906647186537430084e-04 2.476578668834405219e-06 8.156753240355803496e-04 6.609039727041820096e-07 6.769313652520231534e-04 3.723680857889177853e-06 6.514508592640247946e-07
2.900000000000000000e+03 1.425506011987050758e-05 2.767781871724034090e-05 4.261928028553372671e-04 2.850743356369978107e-04 3.043181554679548424e-06 7.929811966437322248e-04 7.112258048991049024e-07 6.787479899297217982e-04 4.605723765068227158e-06 6.582309826210252346e-07 8.525107671637409550e-06 3.403409318175645940e-05 3.883571242289794614e-04 2.850743356369978107e-04 3.043181554679548424e-06 7.929811966437322248e-04 7.112258048991049024e-07 6.787479899297217982e-04 4.605723765068227158e-06 6.582309826210252346e-07
3.000000000000000000e+03 1.609280453409250196e-05 2.965230182064120657e-05 4.137430714676340019e-04 2.775681557421162617e-04 2.431496771539771078e-06 7.729204926073948365e-04 7.181905142962248513e-07 6.731910553518313670e-04 3.461982831224568479e-06 5.874120645043294650e-07 9.277681635687810765e-06 3.622104615760467965e-05 3.753522693504792785e-04 2.775681557421162617e-04 2.431496771539771078e-06 7.729204926073948365e-04 7.181905142962248513e-07 6.731910553518313670e-04 3.461982831224568479e-06 5.874120645043294650e-07
3.100000000000000000e+03 1.657103051345196521e-05 3.080494953838141338e-05 4.029140588321423219e-04 2.717614390597250756e-04 6.902512818749485349e-06 7.483598559228503725e-04 1.357472905976511034e-06 6.749781677244083783e-04 1.030195005980457203e-05 6.520997266103748349e-07 8.918583868698479430e-06 3.749425897381392119e-05 3.623713391347114197e-04 2.717614390597250756e-04 6.902512818749485349e-06 7.483598559228503725e-04 1.357472905976511034e-06 6.749781677244083783e-04 1.030195005980457203e-05 6.520997266103748349e-07
3.200000000000000000e+03 1.879162055071974423e-05 3.213760987530738818e-05 3.934513121338141951e-04 2.630901271661735910e-04 2.349896690156678863e-06 7.324632653546183075e-04 8.374096282400815424e-07 6.668873883398726424e-04 2.533326994645319928e-06 4.608329699637052784e-07 1.003817573174581340e-05 3.893208641208961414e-05 3.530456989463441803e-04 2.630901271661735910e-04 2.349896690156678863e-06 7.324632653546183075e-04 8.374096282400815424e-07 6.668873883398726424e-04 2.533326994645319928e-06 4.608329699637052784e-07
3.300000000000000000e+03 2.041531038226003804e-05 3.232284302732396072e-05 3.822462250361170592e-04 2.573004157971928120e-04 2.525171352990490504e-06 7.113367134024558376e-04 9.025894160729390495e-07 6.665232943474316569e-04 2.866039580219272020e-06 4.075116641359301287e-07 1.057793461285342695e-05 3.893519073389184150e-05 3.395075031972067899e-04 2.573004157971928120e-04 2.525171352990490504e-06 7.113367134024558376e-04 9.025894160729390495e-07 6.665232943474316569e-04 2.866039580219272020e-06 4.075116641359301287e-07
3.400000000000000000e+03 2.250294190054966096e-05 3.312101530127792813e-05 3.544289947770945222e-04 3.175076109636497564e-04 1.994680529110354385e-05 7.202283970448254604e-04 4.146166737345596369e-06 7.189869330124874910e-04 1.381751713027320745e-05 5.262504406191007738e-07 1.138814614770860158e-05 4.059949238296277357e-05 3.225289274392322773e-04 3.175076109636497564e-04 1.994680529110354385e-05 7.202283970448254604e-04 4.146166737345596369e-06 7.189869330124874910e-04 1.381751713027320745e-05 5.262504406191007738e-07
3.500000000000000000e+03 2.402475306197694559e-05 3.367314931759217303e-05 3.636187588251537685e-04 2.447405567699928127e-04 2.699287006026922748e-06 6.736826450428226414e-04 1.065025333054108954e-06 6.626662221209867658e-04 2.965463146367815756e-06 2.842813096918647555e-07 1.188825779395246214e-05 4.021060851041855010e-05 3.180889198142020807e-04 2.447405567699928127e-04 2.699287006026922748e-06 6.736826450428226414e-04 1.065025333054108954e-06 6.626662221209867658e-04 2.965463146367815756e-06 2.842813096918647555e-07
3.600000000000000000e+03 2.512627840482328331e-05 3.384957193084101891e-05 3.602108712338568906e-04 2.393519685329977052e-04 2.781217672867724577e-06 6.565776529365917151e-04 1.226470896985825560e-06 6.633691987390861935e-04 2.120534165739142567e-06 4.033226796020339262e-07 1.234014093919147876e-05 4.029244580515929457e-05 3.144084702845568102e-04 2.393519685329977052e-04 2.781217672867724577e-06 6.565776529365917151e-04 1.226470896985825560e-06 6.633691987390861935e-04 2.120534165739142567e-06 4.033226796020339262e-07
3.700000000000000000e+03 2.717842507997021242e-05 3.521783705608577978e-05 3.473451716349434427e-04 2.326528647107483391e-04 2.745083519065176453e-06 6.420136274016803937e-04 1.236905711813733788e-06 6.569628251623682060e-04 2.816535296246645171e-06 2.116182926778201528e-07 1.335350789990617288e-05 4.176144533855299690e-05 3.017308499286205383e-04 2.326528647107483391e-04 2.745083519065176453e-06 6.420136274016803937e-04 1.236905711813733788e-06 6.569628251623682060e-04 2.816535296246645171e-06 2.116182926778201528e-07
3.800000000000000000e+03 2.784170380997382565e-05 3.502903202849255569e-05 3.437540081966008847e-04 2.263854993346909813e-04 2.866312609916051610e-06 6.278080472169202510e-04 1.360720607671221997e-06 6.539619427994372569e-04 2.985492914547743560e-06 2.257483211203385439e-07 1.385517496404713162e-05 4.129953006748916810e-05 2.958225372388590324e-04 2.263854993346909813e-04 2.866312609916051610e-06 6.278080472169202510e-04 1.360720607671221997e-06 6.539619427994372569e-04 2.985492914547743560e-06 2.257483211203385439e-07
3.900000000000000000e+03 3.012801757569284427e-05 3.639114925010423688e-05 3.270161675314440814e-04 2.247584724663939215e-04 3.050835848968714412e-06 6.130798940983013534e-04 1.425644981432906432e-06 6.555328473079679403e-04 3.476159296447042397e-06 2.226678272124613273e-07 1.508022444274471009e-05 4.307379037489815141e-05 2.830385497373835951e-04 2.247584724663939215e-04 3.050835848968714412e-06 6.130798940983013534e-04 1.425644981432906432e-06 6.555328473079679403e-04 3.476159296447042397e-06 2.226678272124613273e-07
4.000000000000000000e+03 3.130376799133635304e-05 3.653387452276812998e-05 3.246411283745747754e-04 2.161442066177738167e-04 2.856548139229984604e-06 6.020999290749587136e-04 1.545187478562707431e-06 6.468762445340428676e-04 3.121091056314950378e-06 1.720179187932801496e-07 1.584466158058929529e-05 4.320604164050656683e-05 2.810227352829541727e-04 2.161442066177738167e-04 2.856548139229984604e-06 6.020999290749587136e-04 1.545187478562707431e-06 6.468762445340428676e-04 3.121091056314950378e-06 1.720179187932801496e-07
4.100000000000000000e+03 3.254403268446707007e-05 3.764899074064707022e-05 3.208418429728652176e-04 2.131654092589744436e-04 4.021516087007821470e-06 5.941276862975754768e-04 2.922990786105480632e-06 6.399105208097087723e-04 2.589765507201613842e-06 3.623178964427964478e-06 1.658149012252305463e-05 4.350460817450447289e-05 2.770905698783330184e-04 2.131654092589744436e-04 4.021516087007821470e-06 5.941276862975754768e-04 2.922990786105480632e-06 6.399105208097087723e-04 2.589765507201613842e-06 3.623178964427964478e-06
4.200000000000000000e+03 3.380796532848197544e-05 3.736980108263771879e-05 3.106496452729031713e-04 2.057700264208896224e-04 2.595683796327911513e-06 5.791886872391774702e-04 1.796560080815989309e-06 6.403893610299202580e-04 2.220124897272842580e-06 1.525906179601557128e-07 1.771446481711654933e-05 4.425740422896627874e-05 2.697883990566662103e-04 2.057700264208896224e-04 2.595683796327911513e-06 5.791886872391774702e-04 1.796560080815989309e-06 6.403893610299202580e-04 2.220124897272842580e-06 1.525906179601557128e-07
4.300000000000000000e+03 3.508220172877525925e-05 3.732062573072405278e-05 3.005651609722241363e-04 2.016759926176112442e-04 2.838732315301973641e-06 5.674226613639552896e-04 1.862185170793149929e-06 6.393343898497522810e-04 3.401645161663458877e-06 1.303081968904910852e-07 1.865440650148262607e-05 4.433179282768008020e-05 2.613501187387547598e-04 2.016759926176112442e-04 2.838732315301973641e-06 5.674226613639552896e-04 1.862185170793149929e-06 6.393343898497522810e-04 3.401645161663458877e-06 1.303081968904910852e-07
4.400000000000000000e+03 3.585608509305502207e-05 3.755398096723828479e-05 2.959605671687588497e-04 1.970842127689209297e-04 2.720844923301489381e-06 5.567727489593017783e-04 1.936806820716619939e-06 6.357958424455843012e-04 2.919839407356955240e-06 1.436122322847684769e-07 1.937205297412841726e-05 4.472694960044349696e-05 2.585102163979081545e-04 1.970842127689209297e-04 2.720844923301489381e-06 5.567727489593017783e-04 1.936806820716619939e-06 6.357958424455843012e-04 2.919839407356955240e-06 1.436122322847684769e-07
4.500000000000000000e+03 3.664129447956089775e-05 3.751171789944539634e-05 2.895517297049612568e-04 1.916708102788451727e-04 4.546369798646636944e-06 5.459584897004021156e-04 3.641732436816709309e-06 6.356765440380666076e-04 4.148123919616248853e-06 6.868112096079462896e-07 2.022339500182046340e-05 4.438960453753668686e-05 2.530388614054735071e-04 1.916708102788451727e-04 4.546369798646636944e-06 5.459584897004021156e-04 3.641732436816709309e-06 6.356765440380666076e-04 4.148123919616248853e-06 6.868112096079462896e-07
4.600000000000000000e+03 3.805303190825512787e-05 3.805026011458955917e-05 2.797510938365937810e-04 1.878599513725492812e-04 2.596511695233492052e-06 5.387509090831591775e-04 2.149177056743809588e-06 6.303212974841629389e-04 2.953736641111577555e-06 1.246821158119186121e-07 2.127573526823852183e-05 4.552372121403030781e-05 2.464063477063556905e-04 1.878599513725492812e-04 2.596511695233492052e-06 5.387509090831591775e-04 2.149177056743809588e-06 6.303212974841629389e-04 2.953736641111577555e-06 1.246821158119186121e-07
4.700000000000000000e+03 3.899205054834202380e-05 3.901543211821218923e-05 2.763997478764865234e-04 2.081764561397334815e-04 1.999713055566077329e-05 5.396610467012500538e-04 2.671819107296214733e-05 6.449824247710996949e-04 1.295222016310064174e-05 4.899416224600823162e-07 2.269882631564613463e-05 4.693681218268430568e-05 2.522678304690856733e-04 2.081764561397334815e-04 1.999713055566077329e-05 5.396610467012500538e-04 2.671819107296214733e-05 6.449824247710996949e-04 1.295222016310064174e-05 4.899416224600823162e-07
4.800000000000000000e+03 3.895641245293152036e-05 3.801250653537734423e-05 2.791501556250358435e-04 1.784641605354758947e-04 2.948104505586593105e-06 5.295194104647557142e-04 2.369316389844965730e-06 6.168328051904664860e-04 2.092253867397400234e-06 2.074532444532734391e-07 2.254376759325233082e-05 4.583984215971303192e-05 2.469315626572878247e-04 1.784641605354758947e-04 2.948104505586593105e-06 5.295194104647557142e-04 2.369316389844965730e-06 6.168328051904664860e-04 2.092253867397400234e-06 2.074532444532734391e-07
4.900000000000000000e+03 4.043733368955743031e-05 3.850847541654995015e-05 2.552091367350190344e-04 1.784011628920422095e-04 3.027785984478376283e-06 5.096755378888307136e-04 2.496238382233524043e-06 6.291114410644588423e-04 3.903828161619635713e-06 1.537808524088645886e-07 2.381788347495792760e-05 4.656711093962191960e-05 2.290589193422660802e-04 1.784011628920422095e-04 3.027785984478376283e-06 5.096755378888307136e-04 2.496238382233524043e-06 6.291114410644588423e-04 3.903828161619635713e-06 1.537808524088645886e-07
5.000000000000000000e+03 4.068808478150094616e-05 3.815028191235751151e-05 2.552670957086833770e-04 1.723722927866980529e-04 2.392584933189276343e-06 5.050815190069403958e-04 2.464080528149383931e-06 6.199239274655131155e-04 2.704591316617923832e-06 1.620675253512285278e-07 2.435401648489049354e-05 4.639176300765845588e-05 2.302339825976752795e-04 1.723722927866980529e-04 2.392584933189276343e-06 5.050815190069403958e-04 2.464080528149383931e-06 6.199239274655131155e-04 2.704591316617923832e-06 1.620675253512285278e-07
5.100000000000000000e+03 3.942486082006208990e-05 4.211729528705442132e-05 2.921997935755372457e-04 2.085161469648390417e-04 1.911910168934236238e-05 5.765845069477740096e-04 1.897562042201409783e-05 6.129608771676231093e-04 1.217155319097126249e-05 8.170853025727824225e-06 2.412041214949839783e-05 4.655876206599982627e-05 2.501211044610626428e-04 2.085161469648390417e-04 1.911910168934236238e-05 5.765845069477740096e-04 1.897562042201409783e-05 6.129608771676231093e-04 1.217155319097126249e-05 8.170853025727824225e-06
5.200000000000000000e+03 4.069544587113617081e-05 3.870303882472515811e-05 2.458918966863239144e-04 1.642293430394388442e-04 3.394791188464886722e-06 4.887239494769747344e-04 3.586546563236166250e-06 6.174764553049937347e-04 3.967008026839606570e-06 4.648569339122039136e-07 2.529010440652455354e-05 4.717345592159834363e-05 2.231018386583026526e-04 1.642293430394388442e-04 3.394791188464886722e-06 4.887239494769747344e-04 3.586546563236166250e-06 6.174764553049937347e-04 3.967008026839606570e-06 4.648569339122039136e-07
5.300000000000000000e+03 4.134761399057858326e-05 3.826816771463588054e-05 2.377580887962446046e-04 1.614209627999610235e-04 3.208835291261170642e-06 4.835292135168795359e-04 2.950926223718949209e-06 6.120324735572181627e-04 4.746868107267747813e-06 2.340172583123015306e-07 2.602589516806793244e-05 4.693573391637304520e-05 2.163762256374703811e-04 1.614209627999610235e-04 3.208835291261170642e-06 4.835292135168795359e-04 2.950926223718949209e-06 6.120324735572181627e-04 4.746868107267747813e-06 2.340172583123015306e-07
5.400000000000000000e+03 3.948813699358604982e-05 4.295924856173394615e-05 3.189179417332912796e-04 1.774422554038186314e-04 5.219384962769413382e-05 5.322788767036668728e-04 2.982610911082021418e-05 5.884559227464901008e-04 4.417165692467541150e-05 9.136089733376686137e-06 2.557246448009481630e-05 4.932767297416772265e-05 2.661234498687474513e-04 1.774422554038186314e-04 5.219384962769413382e-05 5.322788767036668728e-04 2.982610911082021418e-05 5.884559227464901008e-04 4.417165692467541150e-05 9.136089733376686137e-06
